Grid,Year,Month,Monthly_Rain,Monthly_PET,SPI_3,SPEI_3,EDDI_3,PDSI
9,1999,8,51.2365530073372,2811.37677489114,-1.00912664531833,-1.27546143288873,0.66850276555244,-1.10967152373606
9,1999,9,235.514534887019,2864.14842216696,-1.15617315171201,-0.740836308377305,-0.380946747666171,-1.31052938480901
9,1999,10,408.375841650653,2778.22175823471,-0.457651532276843,0.275980788293731,-1.64931713951044,0.105446194313019
9,1999,11,362.578591162247,3209.30574865447,-0.136295726113691,0.353205477518461,-0.659696993468264,-0.0809445429487614
9,1999,12,192.170546953261,3217.87320195664,0.00280991430463817,0.714883349461825,-1.36273975721519,-0.237299875675391
9,2000,1,223.353945015988,3619.0569253602,0.208919860556638,-0.179693751998688,0.555712497740284,0.238325827324911
9,2000,2,291.233024729721,3007.73599015652,0.90473449230221,1.04841310376558,-0.957964899732132,0.808826535886399
9,2000,3,273.880175539111,3622.84290275239,1.29903462069812,1.01768009747032,-0.668896991272604,1.04788999420197
9,2000,4,156.260830745385,3014.19741516487,0.754685067955773,1.63256048415402,-2.29152109539002,-0.301457080658998
9,2000,5,220.778215263467,3171.74954993629,-0.933739790454969,0.07745120028512,-0.927821021838233,-0.760795760193564
9,2000,6,242.850638291639,2507.77096447825,-1.41957270496951,0.130688415139838,-2.12070950989241,-0.779796534775758
9,2000,7,67.135203973898,2900.33019606525,-1.32905010083802,-1.18561339792667,0.185768372255159,-1.34041383011233
9,2000,8,380.999262791615,2716.86533946761,0.351710190176168,0.824763413533441,-0.871404188705623,0.553188277666461
9,2000,9,489.377314728064,2847.13135760478,0.914056129930397,0.713287540456994,0.385770682972305,0.791728025966338
9,2000,10,207.43487174573,3171.62163636649,0.632961472128841,0.54325175911509,0.348860141317955,-0.542373344434979
9,2000,11,315.650336550101,3082.59451019428,-0.116904780945447,-0.302781318787287,0.451385395432937,-0.703538813168597
9,2000,12,229.316821645823,3287.92848788959,-0.839449702936251,-0.823771085829712,0.361741349588752,-0.0101769102890884
9,2001,1,276.381235060531,3139.57806210431,0.422535468826325,1.22682974246399,-1.43289511908575,0.497068745176922
9,2001,2,170.202368878954,3317.97771421589,0.786828851674453,1.16292166545604,-1.24732188156746,0.593241135226805
9,2001,3,92.7639910595975,3469.34632328275,0.442172874895554,1.1317458705916,-1.44233826961082,-0.403076031873746
9,2001,4,307.957854235473,3537.47916448571,0.120827022470056,0.121554974715249,-0.152499325188128,-0.168564886829634
9,2001,5,279.839036039524,2892.29073265991,-0.81199151073097,-0.0459174522131669,-0.676014915857444,-0.46648764942728
9,2001,6,115.946517553378,2866.07765421895,-1.06358238145692,-1.07321169680193,0.616984796069033,-1.12047954764983
9,2001,7,147.131864347986,2652.47792685861,-1.27806731973157,-0.749122101242176,-0.769048589853578,-1.14087151627379
9,2001,8,62.9666403014201,2866.47164378256,-1.57719440354072,-1.57348719206568,0.69909349839481,-1.60029821086018
9,2001,9,237.682134195372,2833.26900446594,-0.725073015357178,-0.454813500984308,-0.308953825492526,-1.72311688508017
9,2001,10,240.429167060376,2943.33900353827,-1.01472859515245,-0.787391650844272,-0.353252392142926,-1.96729670093317
9,2001,11,288.972992197917,3100.69328081427,-0.984588877682259,-0.364667993692496,-0.546752179209263,-2.13541612641078
9,2001,12,201.105816208442,3234.99784339011,-0.935773686175906,-0.131735978422998,-1.02593458452515,-2.10852528489326
9,2002,1,84.2760542065791,3706.37125660089,-0.921815690231782,-0.894359399747398,0.53514812765545,-2.39555018319766
9,2002,2,103.818677602977,3316.75804523756,-0.532960512566196,-0.49077114855918,0.391823932037899,-2.41124845638884
9,2002,3,145.553204833277,3851.93844551035,-0.495023717464614,-0.792640611904673,0.807802888280745,-2.47801186988885
9,2002,4,323.269588409171,3314.81601923083,0.128652915957616,-0.149642977300775,0.247248269319147,-1.94754757222701
9,2002,5,404.725693499214,3183.13130556697,-0.0964863033596407,-0.539521915856155,0.529262553740627,-1.9911877800515
9,2002,6,134.827088269031,2591.92745556906,-0.461324304868872,-0.251715889934041,-0.226436062850752,-2.35122749102764
9,2002,7,134.511617474141,2853.24514168043,-0.772674024109409,-0.963105683890529,0.456202951672277,-2.42058978609391
9,2002,8,128.612619887065,2685.58787638059,-1.10876351162316,-0.412655927757851,-0.836389076708646,-2.44624276716403
9,2002,9,119.83236227477,3073.30676607225,-1.02491893653918,-1.65670821782915,1.23577100564016,-2.89914141929475
9,2002,10,456.037635176647,2936.40386168991,-0.42667197793787,-0.42387441344653,0.0451045754354113,0.153728685645704
9,2002,11,378.020026262023,3193.50781545366,-0.309824951639382,-0.779279248608186,0.869588556841805,0.136588505128111
9,2002,12,298.221792256875,3195.26530081152,0.593197709242107,0.839234317754176,-0.79952933194643,0.336576272049575
9,2003,1,136.224867236915,3375.27712462119,0.379282893055153,0.706555021447326,-0.672477490380777,0.288874569220891
9,2003,2,125.773233318113,3287.84154219593,0.310436800681018,0.758272341809709,-0.916378412222536,0.242493599757231
9,2003,3,290.092524700289,3606.7206753459,0.491661690889529,0.599656854928443,-0.618576564360488,0.557026660543127
9,2003,4,230.273802718164,3437.32180244081,0.449928978172173,0.243006623766921,-0.133596658835994,0.468680140330544
9,2003,5,479.416658721409,2980.40259760385,0.315405590197937,0.354352943557682,-0.325327397590073,0.442607020329786
9,2003,6,224.138849913189,2829.34257747419,-0.21680227624775,-0.4595281033246,0.435692770717217,0.252846233347526
9,2003,7,292.288458094934,2647.91940232896,0.231233444486886,0.352391703090601,-0.510433047719349,0.656901770345719
9,2003,8,91.1518480577982,2961.06257516097,-0.0125395152165227,-0.79822571086349,0.977975077585162,-0.441946529509053
9,2003,9,232.134653608964,2625.79265312269,-0.0677027620943553,0.464749368138352,-0.99009730299756,-0.608754171882781
9,2003,10,270.073129945417,3191.00132717367,-0.814666682601916,-1.06214770526618,0.655072330555027,-0.935536217558903
9,2003,11,391.72474975235,2946.45968772198,-0.515763707676013,0.293152508854555,-1.03642144530886,-0.732974433789151
9,2003,12,52.3705619863045,3648.68989968269,-1.00895434640669,-1.56301910321417,1.53652109056625,-1.63264486239533
9,2004,1,58.1016078712304,3610.59391940291,-1.38772156024375,-1.85426240753055,1.35954271683852,-2.08155955761517
9,2004,2,97.060570472733,3474.65342818478,-1.78160637810743,-1.95474977602476,1.73533506415695,-2.19528369544319
9,2004,3,108.314335885488,3645.01155810624,-0.905902629030256,-0.674607221321241,0.497780867130695,-2.40994054495594
9,2004,4,293.23973975002,3368.73974571579,-0.224098215360035,-0.280425347167144,0.258750912266764,0.132518316255318
9,2004,5,758.233018695851,3028.0603318012,0.790611732935307,0.655352301375592,-0.277067751029949,0.3838657667867
9,2004,6,248.622421477205,2665.00852848792,0.878949936886176,0.907732858106254,-0.355049794591883,-0.111986991061187
9,2004,7,119.062409193343,2750.01777056643,0.574743862960487,0.741711353581342,-0.591887761319393,-0.391177013259652
9,2004,8,107.387996864635,2704.71639509804,-0.667738425793151,-0.0469864039604219,-0.902846393551384,-0.669924284408286
9,2004,9,554.97351541037,2934.4243537756,0.471767036614809,0.496975156205773,-0.0808912464644034,0.35262007283924
9,2004,10,476.579643638682,2958.60068600355,0.781901292652014,0.999593724323173,-0.691981397345854,0.521781856722734
9,2004,11,361.474867940972,3361.93763417447,0.984139242254574,0.311671173025422,1.06643807236191,0.400357050308919
9,2004,12,294.585279127464,3212.68640045035,0.594390794726442,0.290388038961789,0.313676749834275,0.575198925539081
9,2005,1,188.943043305845,3432.98299717211,0.536241147874948,0.151401545185345,0.367156943438114,0.695688354825536
9,2005,2,72.1470839611662,3493.45017660077,0.290447172498713,0.167510551366113,-0.00396706735226344,-0.40800262444294
9,2005,3,180.588668407785,3780.92565127994,0.0343474507381403,-0.342993160425348,0.446290428291199,-0.435943133836642
9,2005,4,238.458042900931,3329.55447175188,-0.261357930343322,-0.475627575476661,0.515989485404915,-0.440331870724362
9,2005,5,427.311610540144,3088.25961738451,-0.190347430075482,-0.309095523229285,0.148388797290517,-0.540738558705466
9,2005,6,210.71153737323,2663.41150992221,-0.413260371839837,-0.196880284879865,-0.265809739787792,-0.752764355955442
9,2005,7,187.544638166277,2625.70207672616,-0.267011697851202,0.103451485873402,-0.947816705765124,-0.579500844715356
9,2005,8,30.3991637390879,3029.21004625221,-0.926674491318662,-1.01557584796323,0.319022279233633,-1.26980602630338
9,2005,9,167.844740079523,2590.61768065421,-1.01110899521922,-0.29772920815137,-0.931502729467624,-1.52842446498672
9,2005,10,334.860129803663,3184.86932733941,-1.04640635026558,-1.35367728102392,0.840680669297919,-1.60233261925503
9,2005,11,540.019763894542,2727.29505808547,-0.0201547256115224,1.15644728954628,-1.99956551645029,0.481709967434982
9,2005,12,175.873369337355,3421.3961748454,0.316545348604562,0.609773589743425,-0.757200072657932,0.265926501004288
9,2006,1,264.759895431136,3304.3825482421,1.15085923412407,1.55273660950272,-1.56730243312684,0.685704375781653
9,2006,2,147.773452706909,3461.72456458156,0.432082973550402,0.132675370157362,0.158098807998885,0.675601769539201
9,2006,3,285.942267223116,3354.84455644919,1.01301343515561,1.0779856597021,-0.985356314004705,0.996702030035141
9,2006,4,123.325297261041,3374.77585315213,0.0569739283312671,0.335855121631586,-0.525497190287541,-0.579632720748782
9,2006,5,318.330297605944,2972.23791351037,-0.626036161565301,0.460491299279105,-1.22072059634665,-0.818053189407365
9,2006,6,267.962189511068,2853.46656304054,-1.03976674296602,-0.861913824445556,0.251316835559001,-0.873684701380846
9,2006,7,165.397610271372,2777.95093498743,-0.504893406322368,-0.708404388232348,0.31970341239127,-0.855111070716137
9,2006,8,223.163226431973,2753.52068902643,0.20496321033955,-0.394754287492603,0.698608286781604,0.123144100526715
9,2006,9,493.298623870075,2904.02151550196,0.762304895008152,0.643739894446424,0.207554932551141,0.376145906088168
9,2006,10,657.088390842536,3029.82602345848,1.30954511405178,1.27824890556655,-0.0153659515706312,0.841496341977384
9,2006,11,458.82218618675,3310.41184778017,1.5230208081122,0.826724149119544,1.02662482104366,0.945833196479455
9,2006,12,350.898032351549,3113.08210321028,1.60849351812774,1.3132808014335,-0.122008369484207,1.27499876089659
9,2007,1,196.920849753597,3657.91902740627,1.26214202403559,0.399469924519049,0.730521013452529,1.35911570544946
